seed,epoch,training_loss,population_loss,regularized_objective,t1,t2
0,130,0.03925957870860052,0.849084121032159,0.08173643240709219,208,22698
0,136,0.03517785457752066,0.8471702448164299,0.07755845353917461,208,22698
0,143,0.03098656722004865,0.8450568292189664,0.07326087264618812,208,22698
0,150,0.02732947680988783,0.8430565350823469,0.06950317689974539,208,22698
0,157,0.02413397679198865,0.84115522572907,0.06621205097559378,208,22698
0,165,0.02096788506489668,0.839087901161119,0.06294198717175976,208,22698
0,173,0.0182450812069991,0.8371182928694153,0.06012013161085273,208,22698
0,181,0.015899423101428764,0.8352330915817124,0.05767967438350253,208,22698
0,190,0.01364239454490005,0.8331990860064169,0.05532037495370214,208,22698
0,199,0.011726260092077835,0.8312439608228789,0.05330594887645588,208,22698
0,208,0.010096228619865073,0.8293562735341452,0.05158103029833577,208,22698
0,209,0.009930721099296895,0.8291502599938035,0.05140516814845091,208,22698
0,219,0.008426852237194898,0.8271267836389299,0.04979960578566772,208,22698
0,230,0.007049698722587942,0.8249692277081362,0.048314042022339125,208,22698
0,241,0.005910526310112369,0.8228717844880746,0.04706950257954505,208,22698
0,253,0.0048882384010449495,0.8206409392180695,0.04593517159675144,208,22698
0,265,0.004052252093289186,0.818460024987484,0.04498967582003158,208,22698
0,278,0.0033154135715154844,0.8161442477722551,0.04413658389319691,208,22698
0,292,0.0026783258476519843,0.8136955848589567,0.04337660245281894,208,22698
0,306,0.00216943952943508,0.8112858089008048,0.04274680374809727,208,22698
0,321,0.0017358006704751693,0.8087396846123416,0.042185441546755825,208,22698
0,337,0.0013724015821549903,0.8060577376225265,0.04168753749633583,208,22698
0,353,0.0010881840517287412,0.8034050318898537,0.041270311293210016,208,22698
0,370,0.0008528893073100132,0.8006134789135565,0.040895075382853266,208,22698
0,388,0.0006609780270121143,0.7976834128555541,0.040556308815866284,208,22698
0,407,0.0005066541398122496,0.7946151286944854,0.04024823143128363,208,22698
0,427,0.0003842237071365357,0.7914089788627406,0.03996516761452671,208,22698
0,448,0.00028834642611365834,0.7880654452431508,0.03970180145218887,208,22698
0,470,0.00021419307149417256,0.784585188139369,0.03945333667796606,208,22698
0,493,0.00015752613517540883,0.7809690752591609,0.03921557881779015,208,22698
0,517,0.0001147218141341816,0.777218194441589,0.03898495786926071,208,22698
0,542,8.275034312445962e-05,0.7733338539897945,0.03875850870313831,208,22698
0,569,5.837403815709896e-05,0.7691635650202734,0.03852535905907554,208,22698
0,596,4.133281497367455e-05,0.7650179627057896,0.0383007986993187,208,22698
0,626,2.828080617831044e-05,0.7604397296091332,0.0380585890023222,208,22698
0,656,1.942865376674418e-05,0.7558901968244208,0.03782203137275866,208,22698
0,688,1.3071951765276547e-05,0.7510683358803715,0.03757435325217272,208,22698
0,722,8.618481534162353e-06,0.7459795537193666,0.03731523270966448,208,22698
0,757,5.639305771147119e-06,0.740777652218765,0.037051936744585116,208,22698
0,794,3.620148144339347e-06,0.7353183329033081,0.03677672888352115,208,22698
0,833,2.282694194252821e-06,0.7296077590129785,0.036489638460617556,208,22698
0,874,1.4165790148483706e-06,0.7236523678136262,0.036190776370281674,208,22698
0,916,8.779898918544738e-07,0.7176022850938799,0.03588750969109637,208,22698
0,961,5.345147854073462e-07,0.711176302821714,0.035565634320361014,208,22698
0,1008,3.2689885375695535e-07,0.7045262583387286,0.03523268767264819,208,22698
0,1057,2.0450487451396613e-07,0.6976595277823712,0.03488898734961739,208,22698
0,1109,1.3332174323418203e-07,0.690445659960111,0.034527971489603,208,22698
0,1163,9.42877933980953e-08,0.6830333644651786,0.03415706102364664,208,22698
0,1220,7.346878972742261e-08,0.6752956782290489,0.03376988883256932,208,22698
0,1279,6.322015626323177e-08,0.6673789007100034,0.033373766718820586,208,22698
0,1342,5.8496307190195595e-08,0.6590279339992693,0.03295592540908591,208,22698
0,1408,5.673726154242097e-08,0.6503914740515153,0.03252380176291045,208,22698
0,1476,5.637751256967913e-08,0.6416117863772343,0.0320845119757492,208,22698
0,1548,5.6589489355265866e-08,0.632444928224838,0.031625849183660015,208,22698
0,1624,5.6983255094400293e-08,0.6229109993130119,0.031148818220451093,208,22698
0,1703,5.737212053343684e-08,0.6131532090966527,0.03066058399646284,208,22698
0,1787,5.769718254206396e-08,0.6029456383171039,0.03014984206393787,208,22698
0,1874,5.79370902968882e-08,0.5925528213647034,0.029629828125167453,208,22698
0,1965,5.810544768371754e-08,0.5818740246504298,0.02909550153768914,208,22698
0,2061,5.8219164838965375e-08,0.5708172573365712,0.028542258983351835,208,22698
0,2162,5.8292808801209434e-08,0.5594116122670957,0.0279715556650864,208,22698
0,2268,5.833883457594893e-08,0.5476866511062386,0.027384870250869584,208,22698
0,2378,5.836653189103844e-08,0.5357793287627401,0.026789055150293662,208,22698
0,2495,5.838314907128245e-08,0.523398613890693,0.02616954724180715,208,22698
0,2617,5.839264056771066e-08,0.5107938006045971,0.025538820083450316,208,22698
0,2744,5.839793366745143e-08,0.4979951985554998,0.024898389814845292,208,22698
0,2878,5.840084968551459e-08,0.48483916947995914,0.024240067468906917,208,22698
0,3019,5.8402403836965215e-08,0.47137151157616597,0.02356614395558345,208,22698
0,3167,5.8403205881758154e-08,0.4576380716848522,0.022878912644435954,208,22698
0,3321,5.840360517499676e-08,0.4437731341481115,0.0221850924980853,208,22698
0,3483,5.840380047890523e-08,0.4296417751124386,0.021477930949710115,208,22698
0,3654,5.840389294474858e-08,0.41521403396450496,0.02075592766396917,208,22698
0,3832,5.840393465043279e-08,0.4007109675011735,0.020030143982922955,208,22698
0,4019,5.840395301331153e-08,0.3860208819058488,0.01929498944903492,208,22698
0,4216,5.840396079570924e-08,0.37112841883833175,0.01854969429521945,208,22698
0,4422,5.8403963935398504e-08,0.3561709112323704,0.017801130231328857,208,22698
0,4638,5.840396515403363e-08,0.34113560950302957,0.017048658106530917,208,22698
0,4864,5.8403965605507653e-08,0.32608465184681806,0.016295386621219942,208,22698
0,5102,5.840396576586549e-08,0.31095340864127413,0.015538079911661604,208,22698
0,5351,5.8403965819554315e-08,0.29587556802825854,0.014783427657653718,208,22698
0,5612,5.840396583665095e-08,0.2808571805899053,0.014031731487173087,208,22698
0,5886,5.840396584180137e-08,0.2659123739451337,0.01328369718918261,208,22698
0,6174,5.840396584326159e-08,0.25106272442587424,0.012540403302327995,208,22698
0,6476,5.840396584364872e-08,0.23638368027950693,0.011805624972500999,208,22698
0,6792,5.840396584374462e-08,0.22194497999079535,0.011082851838864862,208,22698
0,7124,5.840396584376679e-08,0.20772737904978494,0.010371119306664005,208,22698
0,7472,5.8403965843771695e-08,0.19380466675795668,0.009674119991512737,208,22698
0,7837,5.840396584377262e-08,0.18020713915785147,0.00899336944202171,208,22698
0,8220,5.84039658437728e-08,0.16696776424007734,0.008330517086253549,208,22698
0,8621,5.840396584377283e-08,0.15415184573064966,0.007688831583833773,208,22698
0,9042,5.840396584377283e-08,0.14175893607248233,0.0070682897587676635,208,22698
0,9484,5.840396584377283e-08,0.12982407416739586,0.006470645348651211,208,22698
0,9947,5.840396584377283e-08,0.11840439481443142,0.0058987590084328525,208,22698
0,10433,5.840396584377283e-08,0.10750317634911746,0.00535279477518395,208,22698
0,10943,5.840396584377283e-08,0.09714861688688146,0.004834164927596384,208,22698
0,11477,5.840396584377283e-08,0.08738214482757437,0.00434494503080335,208,22698
0,12038,5.840396584377283e-08,0.07818658324465046,0.0038842754984571466,208,22698
0,12626,5.840396584377283e-08,0.0695952121054475,0.003453824741277345,208,22698
0,13243,5.840396584377283e-08,0.06160413809607908,0.0030533994477312462,208,22698
0,13890,5.840396584377283e-08,0.05422012635748974,0.0026833408535324485,208,22698
0,14568,5.840396584377283e-08,0.047443219176995385,0.002343654001783312,208,22698
0,15280,5.840396584377283e-08,0.041250683475151664,0.002033202842775637,208,22698
0,16027,5.840396584377283e-08,0.035636431405812866,0.0017516861751131357,208,22698
0,16809,5.840396584377283e-08,0.03059317466093771,0.001498743538130378,208,22698
0,17631,5.840396584377283e-08,0.026078294806499012,0.0012722430128888338,208,22698
0,18492,5.840396584377283e-08,0.022082511432936196,0.0010717253550336155,208,22698
0,19395,5.840396584377283e-08,0.018570298204864742,0.0008954151506215378,208,22698
0,20343,5.840396584377283e-08,0.01550690886605968,0.0007415761782331955,208,22698
0,21336,5.840396584377283e-08,0.012865034073549147,0.0006088459942446998,208,22698
0,22379,5.840396584377283e-08,0.01060210915459657,0.0004950959379718761,208,22698
0,22697,5.840396584377283e-08,0.010001181470299896,0.00046487764041805625,208,22698
0,22698,5.840396584377283e-08,0.009999351572095642,0.00046478561347699853,208,22698
0,23472,5.840396584377283e-08,0.008687622517857815,0.0003988029224837044,208,22698
0,24618,5.840396584377283e-08,0.0070838088685844375,0.0003180791077489802,208,22698
0,25821,5.840396584377283e-08,0.00575350327589286,0.0002510661715128695,208,22698
0,27082,5.840396584377283e-08,0.0046644149120835515,0.0001961505447934679,208,22698
0,28405,5.840396584377283e-08,0.0037827782833043918,0.00015164345052919273,208,22698
0,29793,5.840396584377283e-08,0.003078254065697442,0.00011602761415831586,208,22698
0,31248,5.840396584377283e-08,0.0025232476876120933,8.792295760269761e-05,208,22698
0,32775,5.840396584377283e-08,0.0020917035284068425,6.602536208440572e-05,208,22698
0,34376,5.840396584377283e-08,0.0017614862734670297,4.922719461988744e-05,208,22698
0,36055,5.840396584377283e-08,0.0015126909697775813,3.6531676548585505e-05,208,22698
0,37817,5.840396584377283e-08,0.0013282405227723884,2.7083156866470915e-05,208,22698
0,39664,5.840396584377283e-08,0.0011940528421471035,2.0175963204717076e-05,208,22698
0,41602,5.840396584377283e-08,0.0010981591043395709,1.520948457963461e-05,208,22698
0,43634,5.840396584377283e-08,0.0010310495116395923,1.1706288814237413e-05,208,22698
0,45765,5.840396584377283e-08,0.0009850766799126458,9.281824445709466e-06,208,22698
0,48001,5.840396584377283e-08,0.0009542993242401766,7.636812134435957e-06,208,22698
0,50346,5.840396584377283e-08,0.0009342294036503654,6.544768092368848e-06,208,22698
0,52805,5.840396584377283e-08,0.0009215115750067834,5.83583497822929e-06,208,22698
0,55385,5.840396584377283e-08,0.0009137065019384504,5.385999170334599e-06,208,22698
0,58090,5.840396584377283e-08,0.000909099639793671,5.107681047086223e-06,208,22698
0,60928,5.840396584377283e-08,0.0009065038953535655,4.939732560074888e-06,208,22698
0,63904,5.840396584377283e-08,0.0009051305953102603,4.841135775685004e-06,208,22698
0,67026,5.840396584377283e-08,0.0009044678552751164,4.784842407498898e-06,208,22698
0,70300,5.840396584377283e-08,0.0009041969385136851,4.7536525506330885e-06,208,22698
0,73735,5.840396584377283e-08,0.0009041265907300401,4.73689329137182e-06,208,22698
0,77336,5.840396584377283e-08,0.0009041477823800687,4.728183556863887e-06,208,22698
0,81114,5.840396584377283e-08,0.0009042020346020163,4.723805324372002e-06,208,22698
0,85077,5.840396584377283e-08,0.0009042606567591923,4.721682650685822e-06,208,22698
0,89233,5.840396584377283e-08,0.0009043115141959976,4.7206917379142285e-06,208,22698
0,93592,5.840396584377283e-08,0.0009043510782060511,4.7202469398104575e-06,208,22698
0,98164,5.840396584377283e-08,0.0009043797928849272,4.720055358307184e-06,208,22698
0,102959,5.840396584377283e-08,0.0009043995995577865,4.719976344604386e-06,208,22698
0,107989,5.840396584377283e-08,0.0009044127166178473,4.719945197964139e-06,208,22698
0,113264,5.840396584377283e-08,0.0009044210987310043,4.719933494918118e-06,208,22698
0,118797,5.840396584377283e-08,0.0009044262855305212,4.719929310756316e-06,208,22698
0,124600,5.840396584377283e-08,0.0009044293970917221,4.719927891276904e-06,208,22698
0,130687,5.840396584377283e-08,0.0009044312080104102,4.719927435380112e-06,208,22698
0,137071,5.840396584377283e-08,0.0009044322299960352,4.719927297171678e-06,208,22698
0,143767,5.840396584377283e-08,0.0009044327890045277,4.719927257721885e-06,208,22698
0,150790,5.840396584377283e-08,0.0009044330850200668,4.719927247152165e-06,208,22698
0,158156,5.840396584377283e-08,0.0009044332365849235,4.7199272445018955e-06,208,22698
0,165882,5.840396584377283e-08,0.0009044333115123021,4.7199272438819774e-06,208,22698
0,173986,5.840396584377283e-08,0.0009044333472177772,4.719927243747169e-06,208,22698
0,182485,5.840396584377283e-08,0.0009044333635877306,4.719927243720015e-06,208,22698
0,191400,5.840396584377283e-08,0.0009044333707978907,4.719927243714965e-06,208,22698
0,200749,5.840396584377283e-08,0.0009044333738415059,4.7199272437141014e-06,208,22698
0,210556,5.840396584377283e-08,0.0009044333750710333,4.719927243713967e-06,208,22698
0,220842,5.840396584377283e-08,0.0009044333755450859,4.719927243713947e-06,208,22698
0,226980,5.840396584377283e-08,0.0009044333756660794,4.719927243713945e-06,208,22698
0,231630,5.840396584377283e-08,0.0009044333757191711,4.719927243713945e-06,208,22698
1,0,0.5475522004602567,1.0348165048144988,0.5992015757325092,218,23144
1,1,0.535737894590619,1.032431618896715,0.5872679653806637,218,23144
1,2,0.5241965011179205,1.0300941903123704,0.5756096422838171,218,23144
1,3,0.5129213604699625,1.0278031246741275,0.5642198921131899,218,23144
1,4,0.5019059829226535,1.0255573542795604,0.5530921717229781,218,23144
1,5,0.4911440441084319,1.0233558374309792,0.5422201046247567,218,23144
1,6,0.4806293806471191,1.0211975577732353,0.531597476585214,218,23144
1,7,0.4703559858957773,1.0190815236490138,0.5212182313437634,218,23144
1,8,0.46031800581424553,1.0170067674711392,0.5110764664466853,218,23144
1,9,0.45050973494312335,1.0149723451114288,0.5011664291945442,218,23144
1,10,0.4409256124910611,1.012977335305646,0.49148251269971716,218,23144
1,11,0.43156021852831133,1.0110208390741164,0.4820192520509667,218,23144
1,12,0.422408270283575,1.0091019791575817,0.4727713205820709,218,23144
1,13,0.41346461854126637,1.0072198994678732,0.4637335262416129,218,23144
1,14,0.4047242441364012,1.0053737645530116,0.4549008080611156,218,23144
1,15,0.39618225454438993,1.0035627590763365,0.4462682327187824,218,23144
1,16,0.38783388056310114,1.0017860873092848,0.4378309911961913,218,23144
1,17,0.3796744730846254,1.0000429726374558,0.4295843955253537,218,23144
1,18,0.37169949995425405,0.9983326570795961,0.42152387562363425,218,23144
1,19,0.36390454291425045,0.9966544008191595,0.41364497621409185,218,23144
1,20,0.35628529463006164,0.9950074817481032,0.4059433538288734,218,23144
1,21,0.3488375557966875,0.9933911950225878,0.3984147738933602,218,23144
1,22,0.3415572323229859,0.9918048526302614,0.3910551078888294,218,23144
1,23,0.33444033259175837,0.9902477829688179,0.38386033059146024,218,23144
1,24,0.3274829647935194,0.9887193304355226,0.3768265173855721,218,23144
1,26,0.31403174129879874,0.9857457319518861,0.3632265722089223,218,23144
1,27,0.307530578017083,0.9842993512473992,0.35665307086528075,218,23144
1,28,0.30117432664942745,0.9828791174140001,0.3502257899814477,218,23144
1,30,0.28888292360464035,0.9801147785185942,0.3377961378541748,218,23144
1,31,0.28294116481631215,0.9787695515719675,0.33178710335867573,218,23144
1,33,0.2714496249388036,0.9761502765540083,0.3201645743150088,218,23144
1,34,0.2658937159738802,0.9748751841044064,0.31454489962789445,218,23144
1,36,0.25514686431512357,0.9723915698191227,0.3036738481633846,218,23144
1,38,0.24486780167845051,0.9699934936830548,0.2932748666327244,218,23144
1,39,0.2398968884453805,0.9688253661277333,0.2882455409288961,218,23144
1,41,0.23027927330008052,0.9665486940932594,0.2785140827980963,218,23144
1,43,0.22107731242678322,0.9643486028839013,0.26920211158877816,218,23144
1,45,0.2122718992277516,0.9622217950304065,0.2602903556806589,218,23144
1,48,0.1997677714827864,0.9591621469846466,0.2476332482310264,218,23144
1,50,0.19187608186924268,0.9572050964367225,0.23964371180224756,218,23144
1,52,0.18432103917861095,0.9553109329377112,0.23199396962514762,218,23144
1,55,0.17358641633856828,0.9525817901782418,0.2211229079828289,218,23144
1,58,0.16352639838933636,0.9499796495499258,0.21093280733697933,218,23144
1,60,0.1571720667980211,0.9483115023966985,0.2044950877502466,218,23144
1,63,0.1481376224496313,0.945903649945413,0.1953402842542855,218,23144
1,66,0.13966431968065376,0.9436027850615584,0.1867519767174779,218,23144
1,70,0.1291755828427638,0.9406900330961728,0.17611766077925392,218,23144
1,73,0.1218714771306391,0.9386138598247699,0.1687097952608366,218,23144
1,77,0.11282285721263838,0.9359794326406848,0.15952952520235253,218,23144
1,80,0.10651657795649676,0.9340972138998789,0.15312919261538877,218,23144
1,84,0.09869791170488197,0.9317032373983589,0.1451909094345144,218,23144
1,89,0.08979171664971336,0.9288819515610632,0.13614375981491184,218,23144
1,93,0.0832968976890341,0.9267502291771321,0.129542447743416,218,23144
1,97,0.07731106706248722,0.9247204706370152,0.12345522630163255,218,23144
1,102,0.070479819349802,0.9223146600668003,0.11650381451885425,218,23144
1,107,0.06430217957317111,0.9200418185603313,0.11021266398514726,218,23144
1,112,0.0587111559739802,0.9178893623849709,0.10451415299879938,218,23144
1,118,0.05269263890153668,0.9154494970007614,0.09837380961566577,218,23144
1,124,0.04734210913790037,0.913149406687849,0.09290844614735805,218,23144
1,130,0.04258006489910076,0.9109737964899535,0.08803779511115219,218,23144
1,136,0.03833704164368057,0.9089091835835101,0.08369171698043737,218,23144
1,143,0.0339622047251066,0.9066249615179556,0.07920287563193851,218,23144
1,150,0.030127801986719764,0.9044591460273925,0.07526038954105463,218,23144
1,157,0.026762117705261906,0.9023974064764853,0.07179182555787247,218,23144
1,165,0.023410955767500408,0.9001526920232448,0.06832866362515277,218,23144
1,173,0.020513528922838004,0.8980117261170355,0.06532442205434312,218,23144
1,181,0.018003798772949834,0.8959608540885957,0.06271237891203588,218,23144
1,190,0.015574640919903635,0.8937468377282586,0.060172775324647536,218,23144
1,199,0.01349916162231326,0.8916179836874027,0.0579911030863691,218,23144
1,208,0.011721999637030673,0.8895623883488125,0.05611140519583303,218,23144
1,209,0.011540869961584503,0.8893380583987228,0.05591908573438281,218,23144
1,218,0.010041434060094296,0.8873521401885441,0.05432059072641507,218,23144
1,219,0.00988840972440561,0.8871349454315451,0.05415673255701901,218,23144
1,230,0.00836298729040034,0.8847867314618285,0.05251417884354141,218,23144
1,241,0.007090162273330208,0.8825052373222844,0.05112754821005109,218,23144
1,253,0.005937218174793972,0.8800804076051583,0.0498536442261957,218,23144
1,265,0.004984829037466041,0.8777118863451051,0.0487830981518465,218,23144
1,278,0.004136254567060359,0.8751992977446912,0.047809171902540235,218,23144
1,292,0.0033936304596875627,0.8725453264287655,0.046934132458192654,218,23144
1,306,0.0027926781060324834,0.8699363263741674,0.04620299753342776,218,23144
1,321,0.002273418988118599,0.8671826809338161,0.045546325928555745,218,23144
1,337,0.0018315330650741865,0.8642852960917058,0.04495984046413437,218,23144
1,353,0.0014802115969839125,0.8614224734678428,0.044465630076609856,218,23144
1,370,0.0011842568689761175,0.8584127308779261,0.04401943838204487,218,23144
1,388,0.0009382411221078679,0.8552565569712905,0.043615860377110585,218,23144
1,407,0.0007362873695844352,0.8519543264664035,0.04324903643562779,218,23144
1,427,0.0005724622054157632,0.8485064108343873,0.04291305066426779,218,23144
1,448,0.00044106217593325526,0.8449132649537926,0.042602221605929094,218,23144
1,470,0.0003368051956731845,0.8411754905041063,0.04231129681211741,218,23144
1,493,0.00025494285013995114,0.8372938784439758,0.042035567246223614,218,23144
1,517,0.00019131070020609933,0.8332694337790671,0.04177091879516352,218,23144
1,542,0.0001423328893116189,0.8291033861255208,0.04151383736843305,218,23144
1,569,0.0001037803698935673,0.8246320864778847,0.041251919042438696,218,23144
1,596,7.59193440474523e-05,0.8201884122635376,0.041002059772130506,218,23144
1,626,5.382950376032954e-05,0.8152820336231427,0.0407348435202532,218,23144
1,656,3.8294790670153776e-05,0.8104072286737138,0.0404757491321274,218,23144
1,688,2.6721746480226825e-05,0.8052412865539808,0.04020606067423645,218,23144
1,722,1.8296077446582404e-05,0.7997899159230413,0.03992524935597919,218,23144
1,757,1.2432897223687225e-05,0.7942177753643607,0.03964095848056783,218,23144
1,794,8.296019309335394e-06,0.7883702056180144,0.03934462471838385,218,23144
1,833,5.43939110216286e-06,0.7822537424243018,0.03903612920554446,218,23144
1,874,3.5079509073971937e-06,0.7758752229966202,0.038715459197502494,218,23144
1,916,2.2521952672230395e-06,0.7693953877599276,0.038390398298055003,218,23144
1,961,1.4129204626445266e-06,0.7625130150752661,0.03804563555123161,218,23144
1,1008,8.789693849407557e-07,0.755390697085462,0.03768918532781657,218,23144
1,1057,5.458050624252303e-07,0.7480363091463242,0.03732133723240352,218,23144
1,1109,3.388226698758722e-07,0.7403101161955407,0.0369350343031351,218,23144
1,1163,2.1578253541459253e-07,0.7323713732727244,0.03653819312333664,218,23144
1,1220,1.4295586994622106e-07,0.7240840867342621,0.03612398448033845,218,23144
1,1279,1.0154507523053585e-07,0.7156049364825308,0.035700219653205564,218,23144
1,1342,7.779346738155691e-08,0.7066606924036228,0.035253231306873446,218,23144
1,1408,6.477944903255066e-08,0.697410602298562,0.034790970878564614,218,23144
1,1476,5.7859138886433856e-08,0.6880070315104606,0.034321048063873226,218,23144
1,1548,5.412309962264593e-08,0.6781886930744618,0.033830403212962344,218,23144
1,1624,5.214551448508673e-08,0.6679771019177481,0.03332011040341085,218,23144
1,1703,5.1119198789238036e-08,0.6575256351436668,0.03279783366185898,218,23144
1,1787,5.057327941179126e-08,0.6465922993078895,0.032251480085293306,218,23144
1,1874,5.02877633233325e-08,0.635460423464411,0.031695208118454984,218,23144
1,1965,5.0133615721027046e-08,0.6240220986701562,0.031123625599604767,218,23144
1,2061,5.004817305588968e-08,0.6121787747211421,0.030531808217981838,218,23144
1,2162,5.000029168482032e-08,0.5999615949327981,0.02992131262913472,218,23144
1,2268,4.997326796369026e-08,0.5874022048939338,0.029293720596302444,218,23144
1,2378,4.9958103981367125e-08,0.5746472890441557,0.028656362311160977,218,23144
1,2495,4.994943414207695e-08,0.5613850772697339,0.027993659238377877,218,23144
1,2617,4.994465085642182e-08,0.5478825879123714,0.02731895465409075,218,23144
1,2744,4.994205366211553e-08,0.5341722693657228,0.026633870410614754,218,23144
1,2878,4.99406554862901e-08,0.5200788010194274,0.025929646565437992,218,23144
1,3019,4.993992677910441e-08,0.5056512130073381,0.025208733762106552,218,23144
1,3167,4.993955939783001e-08,0.4909385885596399,0.024473585275280645,218,23144
1,3321,4.9939381071693445e-08,0.476084758432145,0.023731388546980703,218,23144
1,3483,4.9939296246391213e-08,0.4609451448113383,0.022974920187933793,218,23144
1,3654,4.9939257312837247e-08,0.4454876089915569,0.022202575251977007,218,23144
1,3832,4.9939240343593136e-08,0.4299489496087344,0.021426186332803517,218,23144
1,4019,4.9939233145968645e-08,0.4142094620808717,0.020639773178448673,218,23144
1,4216,4.993923021708169e-08,0.39825264569136737,0.019842512349847623,218,23144
1,4422,4.993922908621019e-08,0.3822256046295978,0.019041754686547216,218,23144
1,4638,4.9939228667372754e-08,0.366114635729319,0.01823681647294904,218,23144
1,4864,4.993922851973958e-08,0.3499862789867529,0.017431023163458032,218,23144
1,5102,4.993922846999097e-08,0.33377122906684636,0.01662091327387043,218,23144
1,5351,4.993922845423439e-08,0.3176126993341178,0.015813642921640354,218,23144
1,5612,4.993922844950039e-08,0.3015171274131121,0.015009534765743217,218,23144
1,5886,4.993922844815841e-08,0.28549960308664335,0.014209343806249122,218,23144
1,6174,4.9939228447801307e-08,0.2695831963510224,0.01341422378286771,218,23144
1,6476,4.993922844771272e-08,0.2538487217470463,0.012628213063387015,218,23144
1,6792,4.9939228447692185e-08,0.23837088522101096,0.011855044601921341,218,23144
1,7124,4.9939228447687764e-08,0.22312900885395653,0.01109368654738436,218,23144
